time,angle
54.93,-35.24
54.96,-33.16
55.00,-30.03
55.03,-25.87
55.06,-20.66
55.10,-14.33
55.13,-7.63
55.16,-0.57
55.20,6.48
55.23,13.12
55.26,19.16
55.30,24.50
55.33,28.81
55.36,32.19
55.40,34.32
55.43,35.11
55.46,34.55
55.50,32.62
55.53,29.42
55.56,25.19
55.60,19.95
55.63,14.02
55.66,7.58
55.70,0.53
55.73,-6.48
55.76,-13.24
55.80,-19.43
55.83,-25.04
55.86,-29.66
55.90,-32.26
55.93,-34.55
55.96,-35.49
56.00,-35.14
56.03,-33.51
56.06,-30.56
56.10,-26.72
56.13,-21.93
56.16,-16.15
56.20,-9.57
56.23,-2.62
56.26,4.27
56.30,11.02
56.33,17.22
56.36,22.81
56.40,27.40
56.43,31.03
56.46,33.58
56.50,34.71
56.53,34.54
56.56,33.09
56.60,30.23
56.63,26.27
56.66,21.35
56.70,15.56
56.73,9.32
56.76,2.70
56.80,-4.25
56.83,-11.14
56.86,-17.45
56.90,-23.29
56.93,-28.11
56.96,-31.08
57.00,-33.63
57.03,-34.98
57.06,-35.06
57.10,-33.77
57.13,-31.22
57.16,-27.85
57.20,-23.28
57.23,-17.76
57.26,-11.46
57.30,-4.67
57.33,2.29
57.36,9.09
57.40,15.38
57.43,21.07
57.46,25.99
57.50,29.92
57.53,32.69
57.56,34.29
57.60,34.49
57.63,33.46
57.66,31.04
57.70,27.48
57.73,22.84
57.76,17.26
57.80,11.21
57.83,4.81
57.86,-2.03
57.90,-9.01
57.93,-15.50
57.96,-21.26
58.00,-26.51
58.03,-30.53
58.06,-32.67
58.10,-34.31
58.13,-34.73
58.16,-33.89
58.20,-31.75
58.23,-28.53
58.26,-24.42
58.30,-19.30
58.33,-13.18
58.36,-6.61
58.40,0.31
58.43,7.04
58.46,13.48
58.50,19.30
58.53,24.49
58.56,28.58
58.60,31.71
58.63,33.60
58.66,34.24
58.70,33.54
58.73,31.48
58.76,28.22
58.80,23.96
58.83,18.61
58.86,12.78
58.90,6.53
58.93,-0.24
58.96,-7.04
59.00,-13.72
59.03,-19.77
59.06,-24.91
59.10,-28.77
59.13,-31.74
59.16,-33.75
59.20,-34.53
59.23,-34.03
59.26,-32.24
59.30,-29.26
59.33,-25.41
59.36,-20.60
59.40,-14.78
59.43,-8.35
59.46,-1.54
59.50,5.24
59.53,11.77
59.56,17.74
59.60,22.98
59.63,27.37
59.66,30.71
59.70,32.91
59.73,33.89
59.76,33.52
59.80,31.87
59.83,28.98
59.86,24.96
59.90,19.99
59.93,14.21
59.96,8.08
60.00,1.58
60.03,-5.25
60.06,-11.87
