time,angle
64.26,24.12
64.29,25.38
64.32,25.65
64.36,25.06
64.39,23.59
64.42,21.24
64.46,18.27
64.49,14.59
64.52,10.59
64.56,6.26
64.59,1.77
64.62,-2.81
64.66,-7.21
64.69,-11.31
64.72,-14.93
64.76,-17.98
64.79,-20.34
64.82,-22.00
64.86,-22.71
64.89,-22.65
64.92,-21.65
64.96,-19.85
64.99,-17.29
65.02,-14.03
65.06,-10.19
65.09,-5.88
65.12,-1.26
65.16,3.46
65.19,8.07
65.22,12.41
65.26,16.41
65.29,19.80
65.32,22.45
65.36,24.34
65.39,25.26
65.42,25.31
65.46,24.42
65.49,22.66
65.52,20.20
65.56,16.98
65.59,13.30
65.62,9.18
65.66,4.82
65.69,0.31
65.72,-4.20
65.76,-8.51
65.79,-12.46
65.82,-15.86
65.86,-18.65
65.89,-20.80
65.92,-22.17
65.96,-22.66
65.99,-22.31
66.02,-21.06
66.06,-19.04
66.09,-16.33
66.12,-12.85
66.16,-8.87
66.19,-4.53
66.22,0.09
66.26,4.81
